DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2012,F:Free,,A:Normal value,0.950813
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2012,F:Free,,A:Normal value,0.950813
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2012,F:Free,,A:Normal value,0.774532
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2012,F:Free,,A:Normal value,0.774532
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2012,F:Free,,A:Normal value,0.774532
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2012,F:Free,,A:Normal value,0.949885
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2012,F:Free,,A:Normal value,0.949885
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2012,F:Free,,A:Normal value,0.949885
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2013,F:Free,,A:Normal value,0.859148
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2013,F:Free,,A:Normal value,0.859148
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2013,F:Free,,A:Normal value,0.859148
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2013,F:Free,,A:Normal value,0.684901
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2013,F:Free,,A:Normal value,0.684901
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2013,F:Free,,A:Normal value,0.684901
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2013,F:Free,,A:Normal value,1.366293
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2013,F:Free,,A:Normal value,1.366293
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2013,F:Free,,A:Normal value,1.366293
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2013,F:Free,,A:Normal value,1.625368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2013,F:Free,,A:Normal value,1.625368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2013,F:Free,,A:Normal value,1.625368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2014,F:Free,,A:Normal value,1.53323
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2014,F:Free,,A:Normal value,1.53323
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2014,F:Free,,A:Normal value,1.53323
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2014,F:Free,,A:Normal value,1.615693
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2014,F:Free,,A:Normal value,1.615693
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2014,F:Free,,A:Normal value,1.615693
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2014,F:Free,,A:Normal value,1.01096
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2014,F:Free,,A:Normal value,1.01096
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2014,F:Free,,A:Normal value,1.01096
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2014,F:Free,,A:Normal value,0.757581
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2014,F:Free,,A:Normal value,0.757581
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2014,F:Free,,A:Normal value,0.757581
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2015,F:Free,,A:Normal value,0.25168
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2015,F:Free,,A:Normal value,0.25168
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2015,F:Free,,A:Normal value,0.25168
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2015,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2015,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2015,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2015,F:Free,,A:Normal value,0.416983
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2015,F:Free,,A:Normal value,0.416983
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2015,F:Free,,A:Normal value,0.416983
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2015,F:Free,,A:Normal value,0.083577
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2015,F:Free,,A:Normal value,0.083577
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2015,F:Free,,A:Normal value,0.083577
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2016,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/29/2016,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2016,F:Free,,A:Normal value,0.418379
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2016,F:Free,,A:Normal value,0.416636
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2016,F:Free,,A:Normal value,0.416636
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2016,F:Free,,A:Normal value,0.416636
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2016,F:Free,,A:Normal value,0.415354
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2016,F:Free,,A:Normal value,0.415354
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2016,F:Free,,A:Normal value,0.415354
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2016,F:Free,,A:Normal value,1.3355
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2016,F:Free,,A:Normal value,1.3355
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2016,F:Free,,A:Normal value,1.3355
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2017,F:Free,,A:Normal value,2.166648
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2017,F:Free,,A:Normal value,2.166648
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2017,F:Free,,A:Normal value,2.166648
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2017,F:Free,,A:Normal value,1.742752
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2017,F:Free,,A:Normal value,1.742752
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2017,F:Free,,A:Normal value,1.742752
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2017,F:Free,,A:Normal value,1.902378
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2017,F:Free,,A:Normal value,1.902378
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2017,F:Free,,A:Normal value,1.902378
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2017,F:Free,,A:Normal value,1.594406
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2017,F:Free,,A:Normal value,1.594406
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2017,F:Free,,A:Normal value,1.594406
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2018,F:Free,,A:Normal value,1.1
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2018,F:Free,,A:Normal value,1.1
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2018,F:Free,,A:Normal value,1.1
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2018,F:Free,,A:Normal value,1.5
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2018,F:Free,,A:Normal value,1.5
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2018,F:Free,,A:Normal value,1.5
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2018,F:Free,,A:Normal value,1.901295
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2018,F:Free,,A:Normal value,1.901295
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2018,F:Free,,A:Normal value,1.901295
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2018,F:Free,,A:Normal value,1.888668
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2018,F:Free,,A:Normal value,1.888668
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2018,F:Free,,A:Normal value,1.888668
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2019,F:Free,,A:Normal value,1.48368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2019,F:Free,,A:Normal value,1.48368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2019,F:Free,,A:Normal value,1.48368
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2019,F:Free,,A:Normal value,1.674877
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2019,F:Free,,A:Normal value,1.674877
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2019,F:Free,,A:Normal value,1.674877
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2019,F:Free,,A:Normal value,1.464844
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2019,F:Free,,A:Normal value,1.464844
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2019,F:Free,,A:Normal value,1.464844
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2019,F:Free,,A:Normal value,1.853659
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2019,F:Free,,A:Normal value,1.853659
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2019,F:Free,,A:Normal value,1.853659
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2020,F:Free,,A:Normal value,2.534113
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/29/2020,F:Free,,A:Normal value,2.534113
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2020,F:Free,,A:Normal value,2.534113
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2020,F:Free,,A:Normal value,1.453488
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2020,F:Free,,A:Normal value,1.453488
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2020,F:Free,,A:Normal value,1.453488
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2020,F:Free,,A:Normal value,1.443696
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2020,F:Free,,A:Normal value,1.443696
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2020,F:Free,,A:Normal value,1.443696
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2020,F:Free,,A:Normal value,1.436782
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2020,F:Free,,A:Normal value,1.436782
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2020,F:Free,,A:Normal value,1.436782
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2021,F:Free,,A:Normal value,1.520913
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2021,F:Free,,A:Normal value,1.520913
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2021,F:Free,,A:Normal value,1.520913
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2021,F:Free,,A:Normal value,3.342884
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2021,F:Free,,A:Normal value,3.342884
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2021,F:Free,,A:Normal value,3.342884
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2021,F:Free,,A:Normal value,4.933586
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2021,F:Free,,A:Normal value,4.933586
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2021,F:Free,,A:Normal value,4.933586
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2021,F:Free,,A:Normal value,5.949008
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2021,F:Free,,A:Normal value,5.949008
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2021,F:Free,,A:Normal value,5.949008
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2022,F:Free,,A:Normal value,6.928839
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2022,F:Free,,A:Normal value,6.928839
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2022,F:Free,,A:Normal value,6.928839
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2022,F:Free,,A:Normal value,7.301294
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2022,F:Free,,A:Normal value,7.301294
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2022,F:Free,,A:Normal value,7.301294
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2022,F:Free,,A:Normal value,7.233273
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2022,F:Free,,A:Normal value,7.233273
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2022,F:Free,,A:Normal value,7.233273
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2022,F:Free,,A:Normal value,7.219251
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2022,F:Free,,A:Normal value,7.219251
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2022,F:Free,,A:Normal value,7.219251
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2023,F:Free,,A:Normal value,6.654991
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2023,F:Free,,A:Normal value,6.654991
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2023,F:Free,,A:Normal value,6.654991
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2023,F:Free,,A:Normal value,6.029285
"BIS,WS_LONG_CPI,1.0",M.NZ.771,M:Monthly,NZ:New Zealand,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2023,F:Free,,A:Normal value,6.029285
